"MB51_ID","MB51_TRANSACTION_DATE","MB51_MATERIAL_CODE","MB51_DESCRIPTION","MB51_POSTING_DATE","MB51_MATERIAL_DOC","MB51_QUANTITY","MB51_UNIT","MB51_LOCATION","MB51_BATCH","MB51_MANUFACTURE_DATE","MB51_TIME","MB51_ORDER","MB51_USERNAME","MB51_HEADER_TEXT","MB51_RESERVATION","MB51_TEXT","MB51_GOODS_RECIPIENT","MB51_PLANT","MB51_BASE_UNIT","MB51_COMPANY_CODE","MB51_COST_CENTER","MB51_DOCUMENT_DATE","MB51_ENTRY_DATE","MB51_GL","MB51_MATERIAL_DOC_YEAR","MB51_MVT","MB51_MOVEMENT_TEXT","MB51_ORDER_UNIT","MB51_NAME1","MB51_QUANTITY_PURCHASE","MB51_PURCHASE_ORDER","MB51_REFERENCE","MB51_SALES_ORDER","MB51_SALES_ORDER1","MB51_VENDOR","MB51_UNLOADING_POINT","MB51_VALUATION_TYPE","MB51_SPECIAL_STOCK","MB51_AMOUNT","FILE_LOG_ID","MB51_FLAG"
"13701211","2026-08-04","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-08-04","4917994579","-2.000","BAG","P004","020726-RE",NULL,"14:20:25",NULL,"SONGPCHI",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-08-04","2026-08-04","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000126999",NULL,NULL,NULL,NULL,NULL,NULL,"-340.96","9837",NULL
"13701212","2026-08-04","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-08-04","4917994884","-2.000","BAG","P004","020726-RE",NULL,"14:21:13",NULL,"SONGPCHI",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-08-04","2026-08-04","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000127000",NULL,NULL,NULL,NULL,NULL,NULL,"-340.96","9837",NULL
"13701213","2026-08-04","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-08-04","4917994572","-2.000","BAG","P004","020726-RE",NULL,"14:19:36",NULL,"SONGPCHI",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-08-04","2026-08-04","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000126998",NULL,NULL,NULL,NULL,NULL,NULL,"-340.96","9837",NULL
"13701214","2026-08-04","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-08-04","4917981298","-600.000","BAG","M001","020726-RE",NULL,"10:29:10",NULL,"JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-08-04","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-300000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701215","2026-08-04","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-08-04","4917981298","600.000","BAG","P004","020726-RE",NULL,"10:29:10",NULL,"JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-08-04","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","300000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701216","2026-08-04","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-08-01","4917980024","10891.000","BAG","M001","020726-RE",NULL,"09:59:10","305000000049","JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-08-04","2026-08-04","53001001","2026","101","GR for order","BAG","โรงคั่วสุวรรณภูมิ","5445500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1856697.68","9837",NULL
"13701217","2026-08-04","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-08-01","4917981704","-3007.000","BAG","M001","020726-RE",NULL,"10:35:32","305000000050","JURASDOK",NULL,"0","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.",NULL,"0328","G","0003",NULL,"2026-08-04","2026-08-04","53001000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-1503500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-512633.36","9837",NULL
"13701218","2026-08-04","54000541","แอตลาส_เติมแก๊ส LPG ขนาด48Kg.2หัว","2026-08-04","5007700988","10.000","PC","M004","08-26",NULL,"17:38:12",NULL,"WANTILER","305058103","0",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04",NULL,"2026","101","GR goods receipt","PC","โรงคั่วสุวรรณภูมิ","10.00","305058103","IVV0082608030287",NULL,NULL,"2048975",NULL,NULL,NULL,"10350.00","9837",NULL
"13701457","2026-08-04","57000004","เมล็ดกาแฟ Clean Robusta B","2026-08-01","4917980944","-74.080","KG","P002","110925-TTW",NULL,"10:19:55","302000000337","JURASDOK",NULL,"0","เมล็ดกาแฟ Clean Robusta B",NULL,"0328","G","0003",NULL,"2026-08-04","2026-08-04","53001003","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-74080.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-11821.69","9837",NULL
"13701838","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4917983307","-728.000","BOX","M001","180701-F/B",NULL,"11:13:14",NULL,"JURASDOK",NULL,"0",NULL,"0001000248","0328","G","0003",NULL,"2026-08-04","2026-08-04","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-2184000.00",NULL,"2000126970",NULL,NULL,NULL,NULL,NULL,NULL,"-744831.36","9837",NULL
"13701839","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4917983307","-1192.000","BOX","M001","180702-F/B",NULL,"11:13:14",NULL,"JURASDOK",NULL,"0",NULL,"0001000248","0328","G","0003",NULL,"2026-08-04","2026-08-04","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-3576000.00",NULL,"2000126970",NULL,NULL,NULL,NULL,NULL,NULL,"-1219559.04","9837",NULL
"13701840","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4918003586","-806.000","BOX","M001","180702-F/B",NULL,"14:57:14",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000246","0328","G","0003",NULL,"2026-08-04","2026-08-04","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-2418000.00",NULL,"2000127005",NULL,NULL,NULL,NULL,NULL,NULL,"-824634.72","9837",NULL
"13701841","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4917983381","-960.000","BOX","M001","180702-F/B",NULL,"11:14:12",NULL,"JURASDOK",NULL,"0",NULL,"0001000244","0328","G","0003",NULL,"2026-08-04","2026-08-04","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-2880000.00",NULL,"2000126971",NULL,NULL,NULL,NULL,NULL,NULL,"-982195.20","9837",NULL
"13701842","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4918021687","-3.000","BAG","M001","180703-F/B",NULL,"22:07:03",NULL,"PRONDTAN",NULL,"152186267","23.07.26.4 Top UP A013R002",NULL,"0328","G","0003","405053.00","2026-08-04","2026-08-04","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-511.56","9837",NULL
"13701843","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4918003586","-154.000","BOX","M001","180703-F/B",NULL,"14:57:14",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000246","0328","G","0003",NULL,"2026-08-04","2026-08-04","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-462000.00",NULL,"2000127005",NULL,NULL,NULL,NULL,NULL,NULL,"-157560.48","9837",NULL
"13701844","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4918021687","-2.000","BAG","M001","180703-F/B",NULL,"22:07:03",NULL,"PRONDTAN",NULL,"152186267","Retain 23.07.26.4 A013R002",NULL,"0328","G","0003","405053.00","2026-08-04","2026-08-04","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-341.04","9837",NULL
"13701845","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4918021687","-2.000","BAG","M001","180703-F/B",NULL,"22:07:03",NULL,"PRONDTAN",NULL,"152186267","ตรวจเพิ่ม 23.07.26.4 A013R00 P.39,41",NULL,"0328","G","0003","405053.00","2026-08-04","2026-08-04","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-341.04","9837",NULL
"13701846","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4918003815","-2.000","BAG","M001","180703-F/B",NULL,"15:01:23",NULL,"RAPEESAN01",NULL,"152209258","เพื่อส่งต่อ QA'RD 7-11 ตรวจสอบ",NULL,"0328","G","0003","405053.00","2026-08-04","2026-08-04","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-341.04","9837",NULL
"13701847","2026-08-04","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-08-04","4918021687","-8.000","BAG","M001","180703-F/B",NULL,"22:07:03",NULL,"PRONDTAN",NULL,"152186267","03.08.26.1 Routine+Retain A013R002",NULL,"0328","G","0003","405053.00","2026-08-04","2026-08-04","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-4000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1364.16","9837",NULL
"13701854","2026-08-04","58000025","Film roll Nologo 500g.420mm*900m","2026-08-01","4917981067","-925.000","PC","P003","20250915",NULL,"10:22:49","303000000336","JURASDOK",NULL,"0","Film roll Nologo 500g.420mm*900m",NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-925.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1587.92","9837",NULL
"13701855","2026-08-04","58000025","Film roll Nologo 500g.420mm*900m","2026-07-27","4917979329","3000.000","PC","P003","20250915",NULL,"09:46:12",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-27","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701856","2026-08-04","58000025","Film roll Nologo 500g.420mm*900m","2026-07-27","4917979329","-3000.000","PC","M003","20250915",NULL,"09:46:12",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-27","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701857","2026-08-04","58000002","WIPF WICOVALVE W009","2026-08-04","4918003412","-10000.000","PC","M003","20260511",NULL,"14:53:05",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701858","2026-08-04","58000002","WIPF WICOVALVE W009","2026-08-04","4918003412","10000.000","PC","P003","20260511",NULL,"14:53:05",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","10000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701859","2026-08-04","58000002","WIPF WICOVALVE W009","2026-08-01","4917981067","-925.000","PC","P003","20260511",NULL,"10:22:49","303000000336","JURASDOK",NULL,"152208581",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-925.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-782.34","9837",NULL
"13701860","2026-08-04","58000002","WIPF WICOVALVE W009","2026-08-01","4917980024","-5992.000","PC","P003","20260511",NULL,"09:59:10","305000000049","JURASDOK",NULL,"0","WIPF WICOVALVE W009",NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-5992.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-5067.84","9837",NULL
"13701861","2026-08-04","58000005","ลังกระดาษ 3กก. 287*240*177 mm. (No Logo)","2026-08-01","4917980024","-1483.000","PC","P003","20260611",NULL,"09:59:10","305000000049","JURASDOK",NULL,"152204933",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-1483.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-7415.00","9837",NULL
"13701862","2026-08-04","58000005","ลังกระดาษ 3กก. 287*240*177 mm. (No Logo)","2026-07-27","4917979329","1467.000","PC","P003","20260611",NULL,"09:46:12",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-27","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","1467.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701863","2026-08-04","58000005","ลังกระดาษ 3กก. 287*240*177 mm. (No Logo)","2026-07-27","4917979329","-1467.000","PC","M003","20260611",NULL,"09:46:12",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-27","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-1467.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701864","2026-08-04","58000003","Film roll Gold blend 420mm*900m","2026-08-01","4917980024","-11103.000","PC","P003","20260622",NULL,"09:59:10","305000000049","JURASDOK",NULL,"0","Film roll Gold blend 420mm*900m",NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-11103.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-22857.14","9837",NULL
"13701865","2026-08-04","58000003","Film roll Gold blend 420mm*900m","2026-08-01","4917979861","6000.000","PC","P003","20260622",NULL,"09:54:55",NULL,"JURASDOK",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-08-01","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","6000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701866","2026-08-04","58000003","Film roll Gold blend 420mm*900m","2026-08-01","4917979861","-6000.000","PC","M003","20260622",NULL,"09:54:55",NULL,"JURASDOK",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-08-01","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-6000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701867","2026-08-04","58000003","Film roll Gold blend 420mm*900m","2026-07-27","4917979734","3000.000","PC","P003","20260622",NULL,"09:52:26",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-27","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701868","2026-08-04","58000003","Film roll Gold blend 420mm*900m","2026-07-27","4917979734","-3000.000","PC","M003","20260622",NULL,"09:52:26",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-27","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701869","2026-08-04","58000010","(4seal) กล่องกระดาษ5ชั้น 450*330*300 mm","2026-08-01","4917981067","-40.000","PC","P003","20260704",NULL,"10:22:49","303000000336","JURASDOK",NULL,"152208581",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-40.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-880.00","9837",NULL
"13701870","2026-08-04","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-08-04","4918003412","2900.000","PC","P003","20260718",NULL,"14:53:05",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","2900.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701871","2026-08-04","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-08-04","4918003412","-2900.000","PC","M003","20260718",NULL,"14:53:05",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-2900.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701872","2026-08-04","58000005","ลังกระดาษ 3กก. 287*240*177 mm. (No Logo)","2026-08-01","4917980024","-365.000","PC","P003","20260730",NULL,"09:59:10","305000000049","JURASDOK",NULL,"0","ลังกระดาษ 3กก. 287*240*177 mm. (No Logo)",NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-365.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1825.00","9837",NULL
"13701873","2026-08-04","58000005","ลังกระดาษ 3กก. 287*240*177 mm. (No Logo)","2026-07-27","4917979329","1000.000","PC","P003","20260730",NULL,"09:46:12",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-27","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701874","2026-08-04","58000005","ลังกระดาษ 3กก. 287*240*177 mm. (No Logo)","2026-07-27","4917979329","-1000.000","PC","M003","20260730",NULL,"09:46:12",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-27","2026-08-04",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9837",NULL
"13701875","2026-08-04","58000004","Film roll All cafe500g.420mm*900m","2026-08-04","5007692305","32.000","ROL","M003","20260804",NULL,"10:59:11",NULL,"PRONDTAN","305057371","0",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04",NULL,"2026","101","GR goods receipt","ROL","โรงคั่วสุวรรณภูมิ","96000.00","305057371","IV6908028",NULL,NULL,"2043579",NULL,NULL,NULL,"200000.00","9837",NULL
"13701930","2026-08-04","57000004","เมล็ดกาแฟ Clean Robusta B","2026-08-01","4917980944","-70.020","KG","P002","250915PNK",NULL,"10:19:55","302000000337","JURASDOK",NULL,"0","เมล็ดกาแฟ Clean Robusta B",NULL,"0328","G","0003",NULL,"2026-08-04","2026-08-04","53001003","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-70020.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-11173.79","9837",NULL
"13701931","2026-08-04","58000002","WIPF WICOVALVE W009","2026-08-01","4917980024","-5111.000","PC","P003","25092025",NULL,"09:59:10","305000000049","JURASDOK",NULL,"152204933",NULL,NULL,"0328","PC","0003",NULL,"2026-08-04","2026-08-04","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-5111.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-4322.72","9837",NULL
"13701932","2026-08-04","57000002","เมล็ดกาแฟ Clean Arabica B","2026-08-01","4917980944","-179.240","KG","P002","250929-TTW",NULL,"10:19:55","302000000337","JURASDOK",NULL,"0","เมล็ดกาแฟ Clean Arabica B",NULL,"0328","G","0003",NULL,"2026-08-04","2026-08-04","53001003","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-179240.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-48790.92","9837",NULL
"13701955","2026-08-04","59100000","เมล็ดกาแฟ CPR Calibrate MF. 500 G.","2026-08-04","4917981710","-2406.000","BAG","M001","260207-RE",NULL,"10:36:34",NULL,"JURASDOK",NULL,"152163305","401+299 กล่อง",NULL,"0328","G","0003",NULL,"2026-08-04","2026-08-04",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-1203000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-410174.88","9837",NULL
